Combination,Average Score
"매그너스, 츠바메, 캐시",16.0
"가넷, 데비와 마를렌, 리다이린",20.5
"마커스, 재키, 프리야",12.5
"르노어, 바바라, 재키",32.0
"아델라, 에키온, 윌리엄",6.0
"나딘, 샬럿, 수아",23.142857142857142
"라우라, 샬럿, 윌리엄",32.0
"시셀라, 에이든, 츠바메",10.0
"시셀라, 일레븐, 캐시",13.5
"쇼우, 제니, 피오라",31.0
"레온, 버니스, 샬럿",24.0
"로지, 마커스, 이바",21.6
"시셀라, 아델라, 캐시",28.0
"셀린, 쇼이치, 이안",11.0
"비앙카, 셀린, 에스텔",28.666666666666668
"아야, 카밀로, 피올로",29.333333333333332
"데비와 마를렌, 리다이린, 실비아",14.5
"라우라, 매그너스, 아르다",17.6
"라우라, 매그너스, 하트",32.0
"아델라, 유키, 카티야",29.2
"리오, 바냐, 케네스",17.428571428571427
"매그너스, 샬럿, 쇼이치",2.75
"매그너스, 키아라, 헤이즈",22.4
"리오, 마커스, 피올로",13.333333333333334
"유키, 케네스, 헤이즈",16.125
"데비와 마를렌, 시셀라, 아디나",17.5
"알론소, 키아라, 헤이즈",4.0
"비앙카, 유키, 자히르",24.5
"아드리아나, 엠마, 카밀로",6.0
"엘레나, 윌리엄, 헤이즈",7.5
"나타폰, 마이, 바냐",24.333333333333332
"가넷, 루크, 카밀로",18.0
"다니엘, 알론소, 재키",4.0
"리다이린, 아이솔, 테오도르",32.0
"나딘, 쇼우, 클로에",47.0
"다니엘, 아야, 클로에",20.5
"매그너스, 츠바메, 피올로",16.833333333333332
"수아, 에스텔, 츠바메",17.666666666666668
"리다이린, 실비아, 피오라",24.0
"다니엘, 쇼이치, 아야",16.333333333333332
"샬럿, 아델라, 얀",37.5
"가넷, 카밀로, 타지아",6.0
"수아, 아드리아나, 키아라",5.0
"나딘, 다르코, 에스텔",20.0
"데비와 마를렌, 바바라, 엠마",15.5
"실비아, 아델라, 캐시",20.0
"비앙카, 에스텔, 에이든",11.5
"니키, 타지아, 현우",12.0
"아델라, 알렉스, 피오라",19.333333333333332
"쇼이치, 이안, 카밀로",19.75
"마이, 비앙카, 키아라",25.0
"니키, 아델라, 피올로",10.6
"마커스, 아야, 재키",18.0
"데비와 마를렌, 레온, 케네스",18.666666666666668
"버니스, 알렉스, 타지아",13.0
"샬럿, 아르다, 타지아",4.0
"아디나, 아야, 카티야",16.5
"로지, 루크, 아이솔",15.666666666666666
"마커스, 쇼이치, 얀",20.5
"띠아, 얀, 제니",27.333333333333332
"로지, 매그너스, 알렉스",19.6
"아야, 펠릭스, 피오라",27.0
"마이, 아드리아나, 현우",27.0
"쇼이치, 츠바메, 카티야",18.0
"마이, 아델라, 칼라",10.0
"알렉스, 에이든, 유키",11.666666666666666
"데비와 마를렌, 레니, 매그너스",18.285714285714285
"아비게일, 엘레나, 자히르",25.333333333333332
"레니, 아이작, 피오라",12.2
"아디나, 아이작, 현우",19.428571428571427
"띠아, 엘레나, 키아라",27.5
"나딘, 라우라, 마커스",22.11111111111111
"라우라, 레니, 키아라",22.4
"리오, 아이작, 유민",16.5
"루크, 얀, 키아라",19.6
"알론소, 재키, 츠바메",27.0
"엘레나, 유민, 이바",12.75
"띠아, 수아, 일레븐",41.0
"나딘, 레녹스, 제니",18.0
"아르다, 요한, 키아라",24.0
"마이, 셀린, 아델라",10.333333333333334
"샬럿, 쇼이치, 자히르",33.5
"마커스, 아비게일, 현우",13.0
"다르코, 레녹스, 이렘",23.0
"나딘, 매그너스, 엠마",8.0
"리다이린, 카티야, 캐시",12.428571428571429
"로지, 리오, 피오라",16.0
"다르코, 레온, 르노어",8.75
"나딘, 알론소, 카밀로",21.0
"윌리엄, 유민, 재키",7.0
"알렉스, 알론소, 칼라",10.666666666666666
"아야, 알렉스, 일레븐",19.75
"다니엘, 로지, 에스텔",15.0
"아이작, 자히르, 피올로",18.0
"아이솔, 아이작, 현우",25.0
"에이든, 일레븐, 테오도르",18.666666666666668
"다르코, 수아, 에이든",18.0
"라우라, 마이, 에이든",14.0
"마커스, 아르다, 엘레나",26.0
"마커스, 아르다, 키아라",12.0
"라우라, 레니, 아델라",17.5
"가넷, 바냐, 시셀라",19.6
"아디나, 얀, 헤이즈",19.5
"매그너스, 얀, 현우",19.333333333333332
"리다이린, 아드리아나, 에키온",4.0
"로지, 아야, 엘레나",18.0
"나타폰, 라우라, 타지아",34.0
"나타폰, 비앙카, 아이작",25.5
"유민, 피올로, 헤이즈",11.0
"나딘, 다니엘, 라우라",12.8
"쇼이치, 엘레나, 요한",15.0
"레녹스, 자히르, 클로에",36.5
"라우라, 바바라, 아드리아나",16.0
"다르코, 엘레나, 재키",15.5
"나딘, 쇼이치, 수아",17.8
"띠아, 얀, 펠릭스",25.0
"마이, 아델라, 펠릭스",20.25
"라우라, 쇼이치, 아드리아나",26.875
"르노어, 카밀로, 테오도르",21.0
"리오, 엠마, 일레븐",10.5
"데비와 마를렌, 에이든, 캐시",15.5
"샬럿, 얀, 케네스",24.666666666666668
"르노어, 아이작, 재키",10.0
"나타폰, 에키온, 유민",23.0
"다르코, 카티야, 혜진",11.0
"리오, 바바라, 유민",6.0
"데비와 마를렌, 로지, 알론소",15.75
"아야, 요한, 유키",10.5
"아델라, 아이작, 알렉스",12.0
"레온, 로지, 알론소",43.666666666666664
"가넷, 리다이린, 엠마",17.333333333333332
"레녹스, 바냐, 츠바메",18.75
"수아, 엠마, 클로에",8.0
"에스텔, 엠마, 재키",14.5
"비앙카, 엘레나, 자히르",10.5
"가넷, 마이, 클로에",48.0
"마커스, 바바라, 유민",15.5
"레니, 아야, 케네스",22.0
"아비게일, 카티야, 펠릭스",2.6666666666666665
"리오, 쇼우, 현우",6.0
"가넷, 데비와 마를렌, 혜진",18.4
"마커스, 버니스, 프리야",13.0
"다니엘, 알렉스, 윌리엄",13.5
"리다이린, 시셀라, 헤이즈",33.0
"얀, 요한, 카밀로",25.166666666666668
"나타폰, 에스텔, 칼라",6.5
"셀린, 에이든, 이안",10.333333333333334
"아이솔, 일레븐, 칼라",14.666666666666666
"버니스, 이렘, 캐시",24.5
"바바라, 쇼이치, 얀",23.0
"나타폰, 레온, 엘레나",10.5
"데비와 마를렌, 유민, 이바",4.0
"레녹스, 바냐, 하트",23.0
"라우라, 루크, 엠마",16.333333333333332
"아이작, 제니, 헤이즈",21.0
"바바라, 엘레나, 카티야",10.0
"레니, 바냐, 버니스",6.0
"나타폰, 라우라, 루크",28.666666666666668
"띠아, 유키, 칼라",8.0
"리다이린, 에이든, 헤이즈",19.333333333333332
"아드리아나, 이안, 피오라",10.5
"수아, 엘레나, 자히르",11.25
"다르코, 바바라, 수아",28.0
"나딘, 아델라, 카밀로",4.5
"시셀라, 아비게일, 펠릭스",11.5
"매그너스, 수아, 에이든",30.0
"이안, 재키, 제니",6.0
"다니엘, 루크, 칼라",6.0
"버니스, 셀린, 알론소",15.333333333333334
"쇼우, 아드리아나, 에이든",18.666666666666668
"다니엘, 에이든, 테오도르",33.0
"나타폰, 레녹스, 현우",17.333333333333332
"다르코, 쇼우, 아이작",6.0
"마르티나, 매그너스, 아디나",10.0
"쇼우, 아야, 엠마",26.4
"엠마, 이안, 캐시",25.333333333333332
"시셀라, 에스텔, 카밀로",23.166666666666668
"데비와 마를렌, 셀린, 실비아",22.0
"아디나, 이렘, 카티야",42.0
"매그너스, 얀, 자히르",35.25
"니키, 자히르, 타지아",7.666666666666667
"가넷, 다니엘, 리오",10.5
"아델라, 얀, 윌리엄",8.0
"버니스, 수아, 아비게일",9.6
"요한, 재키, 카티야",1.0
"로지, 매그너스, 카밀로",20.833333333333332
"아디나, 알론소, 키아라",19.25
"실비아, 에스텔, 헤이즈",19.0
"가넷, 데비와 마를렌, 재키",26.0
"가넷, 쇼이치, 제니",15.5
"셀린, 아비게일, 클로에",5.0
"바바라, 알론소, 테오도르",3.0
"르노어, 마이, 재키",29.166666666666668
"마커스, 츠바메, 캐시",20.75
"마이, 수아, 아르다",6.0
"르노어, 이안, 카티야",4.0
"매그너스, 이바, 피오라",10.333333333333334
"비앙카, 시셀라, 얀",10.714285714285714
"샬럿, 카밀로, 타지아",7.75
"아야, 알론소, 캐시",23.0
"나타폰, 마르티나, 마커스",2.0
"아디나, 아야, 알론소",11.6
"가넷, 아야, 프리야",11.0
"레녹스, 아르다, 하트",37.0
"시셀라, 알렉스, 키아라",25.0
"버니스, 아이작, 알렉스",25.666666666666668
"쇼우, 엠마, 칼라",12.0
"에스텔, 제니, 하트",52.0
"니키, 테오도르, 하트",15.0
"로지, 버니스, 케네스",2.0
"리다이린, 츠바메, 펠릭스",19.0
"나딘, 수아, 피올로",8.666666666666666
"띠아, 라우라, 이안",35.0
"가넷, 니키, 바바라",14.5
"매그너스, 바냐, 피오라",31.5
"아야, 에키온, 현우",20.5
"루크, 아디나, 아이솔",2.0
"데비와 마를렌, 이렘, 제니",16.333333333333332
"바바라, 아야, 헤이즈",18.0
"다르코, 유키, 이안",10.0
"아야, 이안, 재키",19.25
"라우라, 실비아, 아야",15.166666666666666
"레녹스, 아이작, 헤이즈",18.09090909090909
"알렉스, 에키온, 칼라",13.5
"매그너스, 아이솔, 일레븐",13.0
"마이, 알렉스, 자히르",25.75
"니키, 다르코, 마커스",19.0
"가넷, 요한, 클로에",11.0
"나타폰, 아디나, 에키온",29.0
"가넷, 버니스, 아비게일",14.333333333333334
"라우라, 유키, 혜진",25.0
"라우라, 마르티나, 재키",25.6
"자히르, 케네스, 혜진",32.0
"일레븐, 자히르, 캐시",34.666666666666664
"아이작, 캐시, 케네스",12.0
"데비와 마를렌, 아이작, 케네스",17.5
"나딘, 바냐, 일레븐",11.0
"다니엘, 시셀라, 케네스",25.0
"가넷, 다니엘, 셀린",26.5
"르노어, 피올로, 현우",20.333333333333332
"띠아, 레온, 현우",13.333333333333334
"바냐, 자히르, 재키",32.0
"쇼이치, 아이작, 이렘",16.333333333333332
"얀, 칼라, 케네스",14.0
"레니, 아드리아나, 클로에",6.0
"다르코, 비앙카, 엠마",7.0
"매그너스, 아델라, 현우",2.0
"데비와 마를렌, 아이작, 얀",9.333333333333334
"버니스, 실비아, 얀",29.333333333333332
"라우라, 레니, 샬럿",2.0
"레니, 매그너스, 에이든",16.666666666666668
"다니엘, 루크, 마커스",23.0
"띠아, 바냐, 카밀로",0.0
"다르코, 라우라, 버니스",24.285714285714285
"띠아, 실비아, 현우",19.666666666666668
"라우라, 르노어, 버니스",22.5
"바냐, 얀, 엠마",8.0
"아비게일, 윌리엄, 제니",6.0
"다니엘, 바냐, 비앙카",21.0
"쇼이치, 키아라, 테오도르",36.5
"르노어, 얀, 카티야",12.333333333333334
"다르코, 비앙카, 헤이즈",12.0
"다니엘, 쇼이치, 엘레나",25.5
"바냐, 알론소, 유민",6.0
"아비게일, 케네스, 하트",22.5
"아르다, 알론소, 헤이즈",33.0
"수아, 타지아, 현우",47.0
"띠아, 매그너스, 프리야",21.0
"데비와 마를렌, 마커스, 샬럿",8.0
"이안, 카밀로, 피올로",19.0
"마이, 아델라, 아야",16.692307692307693
"가넷, 니키, 마르티나",11.0
"비앙카, 에스텔, 테오도르",7.0
"엠마, 제니, 케네스",13.0
"셀린, 에스텔, 케네스",40.0
"마이, 키아라, 헤이즈",21.5
"라우라, 버니스, 아르다",27.5
"아드리아나, 피올로, 현우",18.4
"니키, 쇼이치, 아드리아나",24.5
"가넷, 마르티나, 엠마",21.5
"나딘, 다르코, 이안",20.0
"데비와 마를렌, 셀린, 엘레나",14.0
"로지, 유민, 일레븐",16.333333333333332
"르노어, 샬럿, 알렉스",27.0
"가넷, 다니엘, 제니",18.5
"니키, 아이솔, 프리야",17.2
"르노어, 마커스, 재키",13.0
"아이작, 윌리엄, 프리야",15.0
"레니, 수아, 키아라",25.333333333333332
"데비와 마를렌, 아드리아나, 피오라",15.666666666666666
"리오, 자히르, 케네스",37.0
"나타폰, 마커스, 헤이즈",17.5
"데비와 마를렌, 버니스, 에스텔",19.0
"비앙카, 엠마, 현우",23.0
"루크, 아디나, 에이든",12.5
"리오, 아이솔, 이안",8.0
"다니엘, 리오, 시셀라",7.5
"매그너스, 츠바메, 헤이즈",28.0
"제니, 펠릭스, 피올로",17.0
"셀린, 수아, 하트",0.0
"마커스, 시셀라, 헤이즈",6.0
"수아, 아비게일, 얀",19.333333333333332
"아드리아나, 피오라, 현우",18.6
"데비와 마를렌, 라우라, 카티야",15.333333333333334
"윌리엄, 유키, 자히르",33.0
"라우라, 하트, 헤이즈",24.0
"다니엘, 르노어, 매그너스",19.0
"라우라, 버니스, 프리야",18.333333333333332
"아이작, 엘레나, 칼라",24.0
"쇼우, 펠릭스, 피올로",16.0
"엘레나, 카밀로, 케네스",21.5
"마커스, 아비게일, 알렉스",16.666666666666668
"아델라, 아이솔, 피오라",24.0
"나타폰, 다르코, 캐시",7.4
"라우라, 엠마, 유키",15.333333333333334
"나타폰, 얀, 일레븐",23.75
"마이, 제니, 펠릭스",8.5
"비앙카, 수아, 재키",22.5
"루크, 버니스, 테오도르",19.0
"수아, 이안, 카티야",20.0
"라우라, 샬럿, 알렉스",15.5
"바냐, 실비아, 아야",27.0
"바바라, 샬럿, 재키",2.0
"다니엘, 르노어, 얀",26.0
"바냐, 자히르, 캐시",48.0
"다르코, 마이, 이바",20.333333333333332
"쇼우, 윌리엄, 카티야",13.0
"아디나, 이안, 피오라",20.0
"레녹스, 아델라, 캐시",7.0
"데비와 마를렌, 유키, 프리야",26.5
"아이작, 얀, 츠바메",22.0
"니키, 로지, 펠릭스",20.5
"레녹스, 마르티나, 자히르",28.333333333333332
"데비와 마를렌, 엘레나, 펠릭스",20.0
"다니엘, 데비와 마를렌, 버니스",19.5
"쇼이치, 아비게일, 에이든",7.25
"수아, 윌리엄, 유민",15.5
"마커스, 에이든, 윌리엄",12.0
"매그너스, 비앙카, 시셀라",20.5
"르노어, 아이솔, 일레븐",18.333333333333332
"카티야, 테오도르, 헤이즈",4.0
"나딘, 로지, 캐시",35.0
"알론소, 이렘, 카밀로",7.5
"쇼이치, 아야, 캐시",23.6
"이렘, 펠릭스, 현우",25.0
"마르티나, 카밀로, 카티야",46.0
"아야, 카밀로, 프리야",22.666666666666668
"나타폰, 다르코, 레온",9.333333333333334
"수아, 아비게일, 아야",14.333333333333334
"다르코, 라우라, 하트",23.6
"가넷, 쇼이치, 시셀라",11.166666666666666
"마이, 재키, 키아라",37.5
"나타폰, 마르티나, 하트",12.0
"유키, 재키, 케네스",25.0
"레니, 얀, 에이든",17.5
"마커스, 윌리엄, 피올로",18.0
"리다이린, 시셀라, 일레븐",20.2
"리오, 아드리아나, 케네스",25.5
"레녹스, 아드리아나, 테오도르",13.0
"라우라, 쇼이치, 이안",45.666666666666664
"라우라, 레니, 헤이즈",10.0
"에이든, 윌리엄, 피올로",32.0
"띠아, 알렉스, 재키",20.666666666666668
"제니, 케네스, 현우",17.75
"루크, 에스텔, 카밀로",38.0
"알렉스, 윌리엄, 피오라",24.0
"마이, 아드리아나, 아이작",27.75
"레니, 수아, 피올로",24.333333333333332
"가넷, 이바, 카티야",2.0
"라우라, 레온, 아비게일",23.571428571428573
"라우라, 아비게일, 에키온",10.0
"다르코, 리다이린, 타지아",22.0
"데비와 마를렌, 르노어, 엠마",19.333333333333332
"리다이린, 샬럿, 윌리엄",4.0
"다르코, 바냐, 츠바메",24.25
"바냐, 이렘, 현우",5.0
"바냐, 카밀로, 칼라",9.0
"데비와 마를렌, 에스텔, 이바",9.666666666666666
"라우라, 얀, 프리야",12.0
"레온, 이안, 현우",13.0
"레온, 리다이린, 매그너스",18.333333333333332
"라우라, 자히르, 케네스",27.272727272727273
"아이작, 이렘, 이안",23.0
"니키, 레니, 제니",12.666666666666666
"레니, 아비게일, 펠릭스",29.0
"나딘, 매그너스, 현우",22.25
"로지, 아델라, 현우",24.5
"니키, 르노어, 시셀라",20.75
"리오, 실비아, 유키",9.666666666666666
"라우라, 얀, 유키",21.25
"다니엘, 다르코, 쇼이치",15.333333333333334
"유민, 카밀로, 캐시",30.6
"다르코, 에키온, 테오도르",23.333333333333332
"바바라, 실비아, 피오라",32.0
"버니스, 캐시, 펠릭스",13.5
"쇼이치, 요한, 테오도르",8.0
"수아, 아디나, 아야",15.333333333333334
"윌리엄, 유키, 카밀로",24.833333333333332
"수아, 타지아, 피올로",8.0
"마이, 셀린, 엠마",12.0
"띠아, 마르티나, 실비아",32.0
"실비아, 알렉스, 카티야",22.666666666666668
"마커스, 샬럿, 헤이즈",12.2
"데비와 마를렌, 마이, 캐시",28.333333333333332
"수아, 요한, 카밀로",23.0
"매그너스, 아르다, 유민",11.5
"에스텔, 유민, 츠바메",12.2
"르노어, 에이든, 캐시",35.5
"알렉스, 유키, 츠바메",23.5
"띠아, 알렉스, 피오라",17.5
"다르코, 데비와 마를렌, 아비게일",13.25
"알렉스, 엠마, 피오라",35.0
"바냐, 아이작, 이바",17.0
"아비게일, 엠마, 현우",21.2
"알렉스, 케네스, 헤이즈",11.8
"비앙카, 실비아, 엘레나",21.0
"버니스, 이안, 피오라",31.0
"매그너스, 아이솔, 펠릭스",17.5
"다르코, 리다이린, 버니스",28.428571428571427
"로지, 셀린, 쇼우",21.333333333333332
"매그너스, 셀린, 시셀라",15.5
"바냐, 캐시, 펠릭스",29.5
"매그너스, 유키, 테오도르",20.75
"마이, 자히르, 캐시",11.0
"레녹스, 아델라, 아이솔",20.75
"다니엘, 아이작, 알렉스",22.0
"라우라, 버니스, 제니",21.0
"띠아, 라우라, 실비아",25.0
"에키온, 제니, 펠릭스",10.0
"레니, 마이, 칼라",11.0
"매그너스, 버니스, 수아",30.666666666666668
